date,open,high,low,close,change,ADX,EMA_12,KAMA,MA_10,MACD,MACD_signal,MACD_hist,RSI,PSAR,SMA_20
2008/4/11,1357.98,1357.98,1331.21,1332.83,-2.04%,14.21,1350.91,1342.18,1358.61,5.9,4.77,1.13,46.78,1386.74,1339.72
2008/4/14,1332.2,1335.64,1326.16,1328.32,-0.34%,13.73,1347.43,1342.05,1359.17,3.66,4.55,-0.89,45.69,1385.63,1341.73
2008/4/15,1331.72,1337.72,1324.35,1334.43,0.46%,13.17,1345.43,1341.0,1355.59,2.35,4.11,-1.76,47.48,1383.25,1344.62
2008/4/16,1337.02,1365.49,1337.02,1364.71,2.27%,13.07,1348.4,1341.16,1355.31,3.71,4.03,-0.31,55.34,1379.72,1346.32
2008/4/17,1363.37,1368.6,1357.25,1365.56,0.06%,13.09,1351.04,1341.35,1354.94,4.81,4.18,0.62,55.54,1376.39,1349.68
2008/4/18,1369.0,1395.9,1369.0,1390.33,1.81%,14.09,1357.08,1342.67,1356.93,7.59,4.86,2.72,61.05,1324.35,1352.72
2008/4/21,1387.72,1390.23,1379.25,1388.17,-0.16%,15.01,1361.87,1343.59,1358.49,9.5,5.79,3.71,60.35,1325.78,1354.63
2008/4/22,1386.43,1386.43,1369.84,1375.94,-0.88%,15.33,1364.03,1344.01,1359.53,9.92,6.62,3.3,56.39,1327.18,1355.78
2008/4/23,1378.4,1387.87,1372.24,1379.93,0.29%,15.69,1366.48,1345.36,1362.08,10.46,7.39,3.07,57.38,1328.56,1357.72
2008/4/24,1380.52,1397.72,1371.09,1388.82,0.64%,16.39,1369.91,1347.18,1364.9,11.46,8.2,3.26,59.56,1329.9,1360.88
2008/4/25,1387.88,1399.02,1380.25,1397.84,0.65%,17.1,1374.21,1357.22,1371.41,12.84,9.13,3.71,61.7,1332.62,1365.01
2008/4/28,1397.96,1402.9,1394.82,1396.37,-0.11%,17.91,1377.62,1366.06,1378.21,13.66,10.04,3.62,61.13,1336.6,1368.69
2008/4/29,1395.61,1397.0,1386.7,1390.94,-0.39%,18.09,1379.67,1370.2,1383.86,13.71,10.77,2.94,58.97,1341.91,1369.73
2008/4/30,1391.22,1404.57,1384.27,1385.59,-0.38%,18.6,1380.58,1371.05,1385.95,13.17,11.25,1.92,56.84,1346.78,1370.63
2008/5/1,1385.97,1409.94,1383.07,1409.34,1.71%,19.29,1385.0,1375.37,1390.33,14.49,11.9,2.59,63.2,1352.56,1372.63
2008/5/2,1409.16,1422.53,1406.35,1413.9,0.32%,20.43,1389.45,1377.77,1392.68,15.72,12.66,3.06,64.29,1359.45,1374.81
2008/5/5,1415.34,1415.34,1404.37,1407.49,-0.45%,21.34,1392.23,1379.05,1394.62,15.99,13.33,2.67,61.53,1368.28,1376.55
2008/5/6,1405.6,1421.11,1397.1,1418.26,0.77%,21.61,1396.23,1384.85,1398.85,16.88,14.04,2.85,64.3,1375.87,1379.19
2008/5/7,1417.49,1419.54,1391.16,1392.57,-1.81%,21.41,1395.67,1385.0,1400.11,15.34,14.3,1.04,54.27,1382.41,1381.09
2008/5/8,1394.29,1402.35,1389.39,1397.68,0.37%,21.09,1395.98,1385.18,1401.0,14.37,14.31,0.05,55.75,1388.02,1382.95
2008/5/9,1394.9,1394.9,1384.11,1388.28,-0.67%,20.38,1394.79,1385.23,1400.04,12.69,13.99,-1.3,52.39,1422.53,1385.72
2008/5/12,1389.4,1404.06,1386.2,1403.58,1.10%,20.26,1396.14,1385.42,1400.76,12.45,13.68,-1.23,56.94,1421.76,1389.49
2008/5/13,1404.4,1406.3,1396.26,1403.04,-0.04%,20.27,1397.21,1385.73,1401.97,12.08,13.36,-1.28,56.73,1421.01,1392.92
2008/5/14,1405.65,1420.19,1405.65,1408.66,0.40%,20.98,1398.97,1386.6,1404.28,12.1,13.11,-1.01,58.42,1420.27,1395.11
2008/5/15,1408.36,1424.02,1406.98,1423.57,1.06%,21.83,1402.75,1387.45,1405.7,13.16,13.12,0.04,62.58,1384.11,1398.02
2008/5/16,1423.89,1425.82,1414.35,1425.35,0.13%,22.7,1406.23,1388.15,1406.85,13.99,13.29,0.7,63.06,1384.91,1399.77
2008/5/19,1425.28,1440.24,1421.83,1426.63,0.09%,24.14,1409.37,1389.57,1408.76,14.58,13.55,1.03,63.42,1386.54,1401.69
2008/5/20,1424.49,1424.49,1409.09,1413.4,-0.93%,24.32,1409.99,1389.79,1408.28,13.82,13.6,0.22,57.21,1389.77,1403.56
2008/5/21,1414.06,1418.89,1388.84,1390.71,-1.61%,23.04,1407.02,1389.8,1408.09,11.26,13.14,-1.87,48.45,1440.24,1404.1
2008/5/22,1390.83,1399.07,1390.23,1394.35,0.26%,21.84,1405.07,1389.83,1407.76,9.42,12.39,-2.98,49.78,1439.21,1404.38
2008/5/23,1392.2,1392.2,1373.86,1375.93,-1.32%,20.83,1400.59,1389.56,1406.52,6.39,11.19,-4.8,43.65,1438.2,1403.28
2008/5/27,1375.97,1387.16,1373.07,1385.35,0.68%,19.93,1398.24,1389.41,1404.7,4.7,9.89,-5.19,47.23,1435.63,1402.73
2008/5/28,1386.54,1391.25,1378.16,1390.84,0.40%,18.82,1397.11,1389.44,1403.48,3.77,8.67,-4.9,49.25,1431.88,1402.73
2008/5/29,1390.5,1406.32,1388.59,1398.26,0.53%,18.11,1397.28,1389.59,1402.44,3.58,7.65,-4.07,51.93,1428.35,1403.36
2008/5/30,1398.36,1404.46,1398.08,1400.38,0.15%,17.44,1397.76,1390.15,1400.12,3.56,6.83,-3.27,52.7,1425.03,1402.91
2008/6/2,1399.62,1399.62,1377.79,1385.67,-1.05%,16.85,1395.9,1389.72,1396.15,2.33,5.93,-3.6,47.07,1421.91,1401.5
2008/6/3,1386.42,1393.09,1370.12,1377.65,-0.58%,16.7,1393.09,1388.29,1391.25,0.7,4.89,-4.18,44.3,1418.98,1400.01
2008/6/4,1376.26,1388.18,1371.74,1377.2,-0.03%,16.57,1390.65,1387.29,1387.63,-0.62,3.79,-4.4,44.14,1415.07,1397.95
2008/6/5,1377.48,1404.05,1377.48,1404.05,1.95%,15.4,1392.71,1387.65,1388.97,0.5,3.13,-2.63,54.52,1411.48,1398.53
2008/6/6,1400.06,1400.06,1359.9,1360.68,-3.09%,15.25,1387.78,1386.43,1385.6,-2.09,2.08,-4.18,41.2,1408.17,1396.68
2008/6/9,1360.83,1370.63,1350.68,1361.76,0.08%,15.55,1383.78,1385.97,1384.18,-4.01,0.86,-4.88,41.58,1403.34,1395.35
2008/6/10,1358.98,1366.8,1351.72,1358.44,-0.24%,15.83,1379.88,1384.77,1381.49,-5.74,-0.46,-5.28,40.71,1397.02,1393.1
2008/6/11,1357.09,1357.09,1335.47,1335.49,-1.69%,16.82,1373.05,1379.72,1375.96,-8.85,-2.14,-6.72,35.18,1391.46,1389.72
2008/6/12,1335.78,1353.03,1331.6,1339.87,0.33%,17.9,1367.95,1375.09,1370.12,-10.85,-3.88,-6.97,36.94,1383.62,1386.28
2008/6/13,1341.81,1360.03,1341.81,1360.03,1.50%,18.35,1366.73,1374.28,1366.08,-10.67,-5.24,-5.44,44.42,1375.3,1383.1
2008/6/16,1358.85,1364.59,1352.07,1360.14,0.01%,18.43,1365.71,1373.81,1363.53,-10.41,-6.27,-4.14,44.46,1368.31,1379.84
2008/6/17,1360.71,1366.59,1350.76,1350.93,-0.68%,18.35,1363.44,1373.02,1360.86,-10.82,-7.18,-3.64,41.83,1331.6,1376.06
2008/6/18,1349.59,1349.59,1333.4,1337.81,-0.97%,19.12,1359.5,1371.18,1356.92,-12.06,-8.16,-3.9,38.35,1332.3,1372.28
2008/6/19,1336.89,1347.66,1330.5,1342.83,0.38%,19.97,1356.93,1367.4,1350.8,-12.5,-9.02,-3.47,40.4,1366.59,1369.88
2008/6/20,1341.02,1341.02,1314.46,1317.93,-1.85%,21.41,1350.93,1362.6,1346.52,-14.68,-10.16,-4.53,34.33,1365.87,1366.06
2008/6/23,1320.52,1323.78,1315.31,1318.0,0.01%,22.74,1345.87,1358.04,1342.15,-16.22,-11.37,-4.85,34.36,1363.81,1363.17
2008/6/24,1317.23,1326.02,1305.2,1314.29,-0.28%,24.35,1341.01,1353.53,1337.73,-17.54,-12.6,-4.94,33.49,1361.84,1359.61
2008/6/25,1314.54,1335.36,1314.54,1321.97,0.58%,25.02,1338.08,1352.76,1336.38,-17.76,-13.63,-4.12,37.04,1358.44,1356.17
2008/6/26,1316.29,1316.29,1283.15,1283.15,-2.94%,26.7,1329.63,1344.59,1330.71,-20.82,-15.07,-5.75,28.7,1355.25,1350.41
2008/6/27,1283.6,1289.33,1272.24,1278.38,-0.37%,28.55,1321.74,1326.53,1322.54,-23.37,-16.73,-6.64,27.87,1349.48,1344.31
2008/6/30,1278.06,1290.1,1275.44,1280.0,0.13%,30.2,1315.32,1314.54,1314.53,-24.97,-18.38,-6.59,28.62,1341.75,1339.03
2008/7/1,1276.69,1285.07,1260.94,1284.91,0.38%,32.1,1310.64,1308.69,1307.93,-25.55,-19.81,-5.73,30.98,1334.8,1334.39
2008/7/2,1285.82,1292.07,1261.52,1261.52,-1.82%,33.28,1303.09,1298.52,1300.3,-27.57,-21.36,-6.21,26.49,1325.94,1328.61
2008/7/3,1262.96,1271.48,1253.46,1262.9,0.11%,34.59,1296.9,1289.71,1292.3,-28.74,-22.84,-5.9,27.16,1318.14,1321.55
2008/7/7,1262.9,1273.95,1241.16,1252.31,-0.84%,36.13,1290.04,1281.38,1285.74,-30.16,-24.3,-5.86,25.26,1309.08,1316.13
2008/7/8,1251.84,1274.17,1242.84,1273.7,1.71%,37.54,1287.53,1280.73,1281.31,-29.23,-25.29,-3.94,35.15,1298.22,1311.73
2008/7/9,1273.38,1277.36,1244.61,1244.69,-2.28%,38.55,1280.94,1276.15,1274.35,-30.49,-26.33,-4.16,29.46,1289.09,1306.04
2008/7/10,1245.25,1257.64,1236.76,1253.39,0.70%,39.72,1276.7,1273.36,1267.49,-30.42,-27.15,-3.28,32.96,1281.42,1301.94
2008/7/11,1248.66,1257.27,1225.35,1239.49,-1.11%,41.1,1270.98,1270.62,1263.13,-31.14,-27.95,-3.19,30.37,1273.38,1296.92
2008/7/14,1241.61,1253.2,1225.09,1228.3,-0.90%,42.39,1264.41,1266.72,1258.12,-32.24,-28.8,-3.43,28.42,1263.77,1290.33
2008/7/15,1226.83,1234.04,1200.99,1214.91,-1.09%,44.13,1256.79,1260.42,1251.61,-33.8,-29.8,-3.99,26.26,1256.04,1283.07
2008/7/16,1214.65,1245.36,1211.91,1245.36,2.51%,44.73,1255.04,1259.75,1247.66,-32.21,-30.28,-1.92,37.85,1200.99,1277.79
2008/7/17,1246.31,1262.31,1241.65,1260.32,1.20%,43.95,1255.85,1259.75,1247.54,-29.4,-30.11,0.71,42.62,1201.88,1273.92
2008/7/18,1258.22,1262.23,1251.81,1260.68,0.03%,43.23,1256.59,1259.76,1247.31,-26.84,-29.45,2.62,42.73,1204.29,1269.81
2008/7/21,1261.82,1267.47,1255.7,1260.0,-0.05%,42.17,1257.12,1259.76,1248.08,-24.58,-28.48,3.9,42.56,1206.62,1266.91
2008/7/22,1257.08,1277.42,1249.19,1277.0,1.35%,40.45,1260.18,1259.87,1248.41,-21.17,-27.02,5.85,48.17,1210.27,1264.86
2008/7/23,1278.87,1291.17,1276.28,1282.19,0.41%,37.97,1263.56,1261.37,1252.16,-17.85,-25.18,7.34,49.79,1215.64,1263.26
2008/7/24,1283.22,1283.22,1251.63,1252.54,-2.31%,36.81,1261.87,1261.33,1252.08,-17.4,-23.63,6.22,41.79,1223.19,1259.79
2008/7/25,1253.51,1262.92,1251.75,1257.76,0.42%,35.73,1261.23,1261.25,1253.91,-16.44,-22.19,5.75,43.51,1229.99,1258.52
2008/7/28,1257.76,1260.09,1234.37,1234.37,-1.86%,35.4,1257.1,1261.03,1254.51,-17.37,-21.22,3.86,38.07,1291.17,1256.32
2008/7/29,1236.38,1263.2,1236.38,1263.2,2.34%,34.88,1258.04,1261.17,1259.34,-15.59,-20.1,4.5,46.88,1290.03,1255.48
2008/7/30,1264.52,1284.33,1264.52,1284.26,1.67%,33.09,1262.07,1262.33,1263.23,-12.35,-18.55,6.2,52.22,1288.92,1255.44
2008/7/31,1281.37,1284.93,1265.97,1267.38,-1.31%,31.39,1262.89,1262.37,1263.94,-11.01,-17.04,6.03,48.05,1287.83,1255.74
2008/8/1,1269.42,1270.49,1254.54,1260.31,-0.56%,30.35,1262.49,1262.36,1263.9,-10.4,-15.71,5.31,46.38,1286.76,1255.61
2008/8/4,1260.16,1260.49,1247.54,1249.01,-0.90%,29.68,1260.42,1262.22,1262.8,-10.7,-14.71,4.01,43.76,1285.71,1255.44
2008/8/5,1254.87,1284.88,1254.67,1284.88,2.87%,27.67,1264.18,1262.4,1263.59,-7.96,-13.36,5.4,52.86,1234.37,1256.0
2008/8/6,1283.99,1291.67,1276.02,1289.19,0.34%,25.92,1268.03,1262.61,1264.29,-5.38,-11.76,6.39,53.83,1235.38,1258.23
2008/8/7,1286.51,1286.51,1264.29,1266.07,-1.79%,24.43,1267.73,1262.65,1265.64,-5.13,-10.44,5.3,48.13,1237.63,1258.86
2008/8/8,1266.29,1297.85,1262.11,1296.32,2.39%,22.9,1272.13,1263.73,1269.5,-2.47,-8.84,6.37,54.86,1239.79,1261.7
2008/8/11,1294.42,1313.15,1291.41,1305.32,0.69%,22.17,1277.23,1267.28,1276.59,0.36,-7.0,7.36,56.67,1243.28,1265.55
2008/8/12,1304.79,1304.79,1285.64,1289.59,-1.21%,21.17,1279.13,1267.82,1279.23,1.32,-5.34,6.66,52.7,1248.87,1269.29
2008/8/13,1288.64,1293.35,1274.86,1285.83,-0.29%,19.69,1280.16,1267.91,1279.39,1.75,-3.92,5.67,51.77,1254.01,1271.31
2008/8/14,1282.11,1299.5,1277.12,1292.93,0.55%,18.62,1282.13,1268.63,1281.95,2.64,-2.61,5.25,53.45,1258.74,1272.94
2008/8/15,1293.85,1301.62,1291.01,1298.2,0.41%,17.73,1284.6,1270.07,1285.73,3.73,-1.34,5.07,54.7,1263.09,1274.82
2008/8/18,1298.14,1300.06,1274.51,1278.6,-1.51%,16.9,1283.68,1270.35,1288.69,2.97,-0.48,3.45,49.36,1267.1,1275.75
2008/8/19,1276.65,1276.65,1263.11,1266.69,-0.93%,16.66,1281.06,1270.27,1286.87,1.4,-0.1,1.5,46.4,1313.15,1275.23
2008/8/20,1267.34,1275.81,1261.32,1274.54,0.62%,16.52,1280.06,1270.34,1285.41,0.77,0.07,0.7,48.59,1312.15,1274.85
2008/8/21,1271.07,1281.4,1265.22,1277.72,0.25%,16.04,1279.7,1270.46,1286.57,0.53,0.16,0.37,49.49,1310.12,1276.11
2008/8/22,1277.59,1293.09,1277.59,1292.2,1.13%,14.91,1281.62,1270.63,1286.16,1.49,0.43,1.06,53.49,1308.16,1277.83
2008/8/25,1290.47,1290.47,1264.87,1266.84,-1.96%,14.52,1279.35,1270.36,1282.31,0.2,0.38,-0.18,46.54,1306.29,1279.45
2008/8/26,1267.03,1275.65,1263.21,1271.51,0.37%,14.24,1278.14,1270.4,1280.51,-0.44,0.22,-0.66,47.88,1304.49,1279.87
2008/8/27,1271.29,1285.05,1270.03,1281.66,0.80%,13.41,1278.68,1270.48,1280.09,-0.13,0.15,-0.28,50.78,1302.76,1279.74
2008/8/28,1283.79,1300.68,1283.79,1300.68,1.48%,13.11,1282.07,1270.8,1280.86,1.64,0.45,1.19,55.73,1301.11,1281.4
2008/8/29,1296.49,1297.5,1282.74,1282.83,-1.37%,12.77,1282.19,1271.02,1279.33,1.58,0.67,0.9,50.59,1300.68,1282.53
2008/9/2,1287.83,1303.04,1272.2,1277.58,-0.41%,11.9,1281.48,1271.05,1279.23,1.09,0.76,0.34,49.15,1261.32,1283.96
2008/9/3,1276.61,1280.6,1265.76,1274.98,-0.20%,11.45,1280.48,1271.1,1280.05,0.49,0.7,-0.21,48.41,1262.15,1283.46
2008/9/4,1271.8,1271.8,1232.83,1236.83,-2.99%,12.52,1273.76,1269.35,1276.28,-3.03,-0.04,-2.98,39.17,1303.04,1280.85
2008/9/5,1233.21,1244.94,1217.23,1242.31,0.44%,14.05,1268.92,1268.11,1272.74,-5.31,-1.1,-4.21,40.91,1301.64,1279.66
2008/9/8,1249.5,1274.33,1247.12,1267.79,2.05%,13.84,1268.75,1268.1,1270.3,-5.01,-1.88,-3.13,48.34,1298.26,1278.23
2008/9/9,1267.98,1268.59,1224.51,1224.51,-3.41%,14.42,1261.94,1266.13,1266.07,-8.17,-3.14,-5.03,39.3,1295.02,1274.19
2008/9/10,1227.5,1243.9,1221.6,1232.04,0.61%,15.06,1257.34,1264.76,1262.12,-9.95,-4.5,-5.45,41.36,1291.91,1271.31
2008/9/11,1229.04,1249.83,1211.82,1249.05,1.38%,15.97,1256.07,1264.29,1258.86,-9.87,-5.57,-4.3,45.82,1288.92,1269.47
2008/9/12,1245.88,1255.09,1233.81,1251.7,0.21%,16.52,1255.4,1263.55,1253.96,-9.49,-6.36,-3.13,46.5,1284.29,1267.41
2008/9/15,1250.92,1250.92,1192.7,1192.7,-4.71%,18.2,1245.75,1255.95,1244.95,-13.79,-7.84,-5.94,35.71,1279.95,1262.14
2008/9/16,1188.31,1214.07,1169.28,1213.6,1.75%,20.25,1240.8,1253.56,1238.55,-15.33,-9.34,-5.99,40.94,1272.97,1258.89
2008/9/17,1210.34,1210.34,1155.88,1156.39,-4.71%,22.4,1227.82,1243.44,1226.69,-20.93,-11.66,-9.27,33.03,1262.6,1253.37
2008/9/18,1157.08,1209.82,1133.5,1206.51,4.33%,24.78,1224.54,1242.84,1223.66,-21.08,-13.54,-7.54,43.36,1249.79,1249.97
2008/9/19,1213.11,1264.46,1213.11,1255.08,4.03%,24.55,1229.24,1242.93,1224.94,-17.08,-14.25,-2.83,51.21,1133.5,1248.84
2008/9/22,1255.37,1255.37,1205.88,1207.09,-3.82%,24.51,1225.83,1241.93,1218.87,-17.58,-14.92,-2.67,44.63,1136.12,1244.58
2008/9/23,1207.61,1221.15,1187.44,1188.22,-1.56%,24.88,1220.04,1241.01,1215.24,-19.28,-15.79,-3.49,42.32,1138.69,1240.65
2008/9/24,1188.79,1197.41,1180.71,1185.87,-0.20%,25.38,1214.79,1239.77,1210.62,-20.58,-16.75,-3.83,42.03,1141.2,1236.37
2008/9/25,1187.87,1220.03,1187.87,1209.18,1.97%,24.94,1213.92,1239.19,1206.63,-19.5,-17.3,-2.2,46.0,1143.67,1232.75
2008/9/26,1194.21,1215.41,1188.05,1213.27,0.34%,24.53,1213.82,1238.72,1202.79,-18.11,-17.46,-0.65,46.69,1146.08,1228.38
2008/9/29,1195.18,1195.18,1106.42,1106.42,-8.81%,25.8,1197.3,1233.37,1194.16,-25.33,-19.03,-6.3,34.35,1264.46,1219.56
2008/9/30,1126.45,1167.66,1126.45,1164.74,5.27%,26.98,1192.29,1232.12,1189.28,-26.06,-20.44,-5.62,43.18,1261.3,1213.91
2008/10/1,1157.54,1166.4,1141.44,1161.06,-0.32%,28.08,1187.49,1231.75,1189.74,-26.62,-21.67,-4.94,42.79,1258.2,1208.22
2008/10/2,1150.68,1150.68,1112.11,1114.28,-4.03%,29.57,1176.22,1226.15,1180.52,-30.48,-23.44,-7.05,38.07,1255.17,1202.09
2008/10/3,1126.26,1153.82,1099.23,1099.23,-1.35%,31.14,1164.38,1210.49,1164.94,-34.37,-25.62,-8.75,36.67,1252.19,1194.94
2008/10/6,1097.56,1097.56,1008.93,1056.89,-3.85%,33.56,1147.84,1192.13,1149.92,-40.4,-28.58,-11.82,32.99,1246.07,1184.39
2008/10/7,1064.97,1067.72,996.23,996.23,-5.74%,35.91,1124.52,1163.45,1130.72,-49.5,-32.76,-16.74,28.57,1231.84,1172.98
2008/10/8,988.91,1019.08,972.16,984.94,-1.13%,38.27,1103.04,1136.38,1110.62,-56.97,-37.6,-19.36,27.82,1212.99,1160.62
2008/10/9,995.77,1003.87,909.92,909.92,-7.62%,40.85,1073.33,1082.13,1080.7,-68.15,-43.71,-24.44,23.43,1188.91,1143.67
2008/10/10,846.7,926.47,844.05,899.22,-1.18%,43.56,1046.55,1035.74,1049.29,-76.99,-50.37,-26.62,22.88,1155.43,1126.04
2008/10/13,921.28,1005.78,921.28,1003.35,11.58%,43.8,1039.9,1034.32,1038.99,-74.74,-55.24,-19.49,38.2,1111.84,1116.57
2008/10/14,1038.37,1043.95,972.97,998.01,-0.53%,43.14,1033.46,1030.31,1022.31,-72.54,-58.7,-13.84,37.78,1074.35,1105.79
2008/10/15,976.08,976.08,906.64,907.84,-9.03%,43.17,1014.13,1011.21,996.99,-77.19,-62.4,-14.79,31.56,1043.95,1093.37
2008/10/16,912.77,946.43,866.67,946.43,4.25%,43.52,1003.71,1005.86,980.21,-76.87,-65.29,-11.58,36.39,1015.96,1080.36
2008/10/17,923.27,983.36,922.08,940.55,-0.62%,43.05,994.0,1000.75,964.34,-76.22,-67.48,-8.74,35.97,991.9,1064.64
2008/10/20,949.6,985.4,946.52,985.4,4.77%,42.58,992.67,1000.35,957.19,-71.26,-68.23,-3.02,41.48,844.05,1053.55
2008/10/21,969.0,983.26,954.42,955.05,-3.08%,42.14,986.89,999.66,953.07,-68.98,-68.38,-0.6,39.03,846.88,1041.89
2008/10/22,934.04,934.54,879.12,896.78,-6.10%,42.45,973.02,996.36,944.25,-71.06,-68.92,-2.14,34.79,849.65,1027.44
2008/10/23,902.52,918.76,862.9,908.11,1.26%,42.88,963.04,995.96,944.07,-70.97,-69.33,-1.64,36.24,852.36,1012.39
2008/10/24,877.66,896.3,854.81,876.77,-3.45%,43.35,949.77,994.84,941.83,-72.6,-69.98,-2.61,33.99,985.4,995.56
2008/10/27,867.57,892.62,848.09,848.92,-3.18%,43.84,934.25,978.48,926.39,-75.26,-71.04,-4.23,32.08,982.79,982.69
2008/10/28,872.97,940.51,848.28,940.51,10.79%,43.09,935.21,977.68,920.64,-69.19,-70.67,1.48,43.34,977.4,971.47
2008/10/29,939.51,967.81,927.9,930.09,-1.11%,41.78,934.43,977.18,922.86,-64.47,-69.43,4.96,42.48,972.23,959.93
2008/10/30,939.38,961.96,930.2,954.09,2.58%,40.56,937.45,977.04,923.63,-58.13,-67.17,9.04,45.19,967.81,951.92
2008/10/31,949.27,983.87,945.14,968.75,1.54%,38.92,942.27,976.93,926.45,-51.33,-64.0,12.67,46.83,848.09,945.39
2008/11/3,967.94,974.54,958.82,966.3,-0.25%,37.4,945.96,976.82,924.54,-45.61,-60.32,14.72,46.58,850.81,940.86
2008/11/4,984.18,1007.37,981.95,1005.75,4.08%,35.23,955.16,977.58,929.61,-37.46,-55.75,18.29,51.14,853.47,941.34
2008/11/5,991.61,1000.17,952.3,952.77,-5.27%,33.76,954.79,976.83,935.21,-34.88,-51.57,16.7,45.52,859.62,939.73
2008/11/6,951.8,951.8,900.07,904.88,-5.03%,33.19,947.11,976.47,934.88,-36.27,-48.51,12.24,41.13,865.53,939.48
2008/11/7,913.04,930.99,909.15,930.99,2.89%,32.66,944.63,975.29,940.31,-34.87,-45.79,10.91,44.29,871.21,941.07
2008/11/10,941.19,948.42,907.61,919.21,-1.27%,31.74,940.72,973.13,947.33,-34.32,-43.49,9.17,43.16,876.65,936.86
2008/11/11,902.72,914.37,885.2,898.95,-2.20%,31.24,934.3,971.12,943.18,-35.11,-41.82,6.71,41.22,881.88,931.91
2008/11/12,887.79,887.79,851.57,852.3,-5.19%,31.28,921.68,964.93,935.4,-39.05,-41.26,2.21,37.09,1007.37,929.13
2008/11/13,855.9,912.62,821.02,911.29,6.92%,31.72,920.08,963.81,931.12,-36.99,-40.41,3.42,44.65,1004.25,927.37
2008/11/14,898.13,914.35,869.91,873.29,-4.17%,32.07,912.88,958.96,921.57,-37.98,-39.92,1.94,41.21,996.92,924.01
2008/11/17,863.22,881.31,850.45,850.75,-2.58%,32.67,903.32,951.91,910.02,-40.12,-39.96,-0.16,39.28,989.89,917.28
2008/11/18,848.4,864.66,827.83,859.12,0.98%,33.5,896.52,941.85,895.36,-40.68,-40.1,-0.57,40.4,983.13,912.48
2008/11/19,855.87,863.48,806.54,806.58,-6.12%,34.53,882.69,927.23,880.74,-44.84,-41.05,-3.79,35.93,976.65,907.97
2008/11/20,801.19,814.56,747.88,752.44,-6.71%,36.08,862.65,907.62,865.49,-51.91,-43.22,-8.68,32.0,966.44,900.19
2008/11/21,766.9,800.23,744.24,800.03,6.32%,37.55,853.01,899.0,852.4,-53.06,-45.19,-7.87,38.38,948.96,896.35
2008/11/24,801.2,865.6,801.2,851.81,6.47%,37.02,852.83,897.7,845.66,-49.22,-46.0,-3.23,44.48,928.49,896.5
2008/11/25,853.4,868.94,834.99,857.39,0.66%,36.45,853.53,897.03,841.5,-45.21,-45.84,0.63,45.11,910.06,892.34
2008/11/26,852.9,887.68,841.37,887.68,3.53%,35.43,858.78,896.89,845.04,-39.14,-44.5,5.36,48.53,893.48,890.22
2008/11/28,886.89,896.25,881.21,896.24,0.96%,34.26,864.55,896.88,843.53,-33.25,-42.25,9.0,49.48,744.24,887.33
2008/12/1,888.61,888.61,815.69,816.21,-8.93%,34.17,857.11,894.83,837.82,-34.65,-40.73,6.08,41.68,747.28,879.7
2008/12/2,817.94,850.54,817.94,848.81,3.99%,34.09,855.83,894.62,837.63,-32.74,-39.13,6.39,45.45,750.26,873.82
2008/12/3,843.6,873.12,827.6,870.74,2.58%,33.41,858.13,894.45,838.79,-29.13,-37.13,8.0,47.9,753.18,867.07
2008/12/4,869.75,875.6,833.6,845.22,-2.93%,32.7,856.14,893.63,842.66,-28.0,-35.3,7.31,45.35,756.04,861.7
2008/12/5,844.43,879.42,818.41,876.07,3.65%,32.3,859.21,892.18,855.02,-24.34,-33.11,8.78,48.89,758.84,860.26
2008/12/8,882.71,918.57,882.71,909.7,3.84%,30.88,866.98,893.46,865.99,-18.5,-30.19,11.68,52.49,761.59,859.19
2008/12/9,906.48,916.26,885.38,888.67,-2.31%,29.55,870.31,893.37,869.67,-15.4,-27.23,11.83,50.11,767.87,857.66
2008/12/10,892.17,908.27,885.45,899.24,1.19%,28.32,874.76,893.5,873.86,-11.95,-24.18,12.22,51.31,773.9,857.68
2008/12/11,898.35,904.63,868.73,873.59,-2.85%,27.54,874.58,893.33,872.45,-11.16,-21.57,10.41,48.28,779.69,858.74
2008/12/12,871.79,883.24,851.35,879.73,0.70%,27.19,875.37,893.19,870.8,-9.93,-19.24,9.32,49.06,785.24,857.17
2008/12/15,881.07,884.63,857.72,868.57,-1.27%,26.81,874.33,892.12,876.03,-9.73,-17.34,7.61,47.66,790.58,856.93
2008/12/16,871.53,914.66,871.53,913.18,5.14%,25.51,880.31,893.26,882.47,-5.91,-15.06,9.14,53.38,795.7,860.05
2008/12/17,908.16,918.85,895.94,904.42,-0.96%,24.17,884.02,893.54,885.84,-3.55,-12.75,9.2,52.17,800.61,862.32
2008/12/18,905.98,911.02,877.44,885.28,-2.12%,23.41,884.21,893.27,889.84,-3.19,-10.84,7.65,49.54,807.7,866.25
2008/12/19,886.96,905.47,883.02,887.88,0.29%,22.7,884.77,893.21,891.03,-2.66,-9.2,6.55,49.91,814.37,873.02
2008/12/22,887.2,887.37,857.09,871.63,-1.83%,22.68,882.75,892.33,887.22,-3.51,-8.07,4.56,47.57,820.64,876.6
2008/12/23,874.31,880.44,860.1,863.16,-0.97%,22.66,879.74,891.54,884.67,-4.81,-7.42,2.6,46.34,826.53,877.17
2008/12/24,863.87,869.79,861.44,868.15,0.58%,22.65,877.96,890.68,881.56,-5.38,-7.01,1.63,47.2,832.07,877.71
2008/12/26,869.51,873.74,866.52,872.8,0.54%,22.47,877.16,890.6,881.48,-5.39,-6.69,1.29,48.04,837.28,876.96
